NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC2_7_21,13,7,68,X,21,695,8.66,0,30,11,11
FDC2_7_22,13,7,68,X,22,675,8.66,0,30,11,13
FDC2_7_23,13,7,68,X,23,655,8.66,0,30,11,15
FDC2_7_24,13,7,68,X,24,635,8.66,0,30,11,17
FDC2_7_25,13,7,68,X,25,615,8.66,0,30,11,19
FDC2_7_26,13,7,68,X,26,595,8.66,0,30,11,21
FDC2_7_27,13,7,68,X,27,575,8.66,0,30,11,23
FDC2_7_28,13,7,68,X,28,555,8.66,0,30,11,25
FDC2_7_29,13,7,68,X,29,535,8.66,0,30,11,27
FDC2_7_30,13,7,68,X,30,515,8.66,0,30,11,29
FDC2_7_31,13,7,68,X,31,495,8.66,0,30,11,31
FDC2_7_32,13,7,68,X,32,475,8.66,0,30,11,33
FDC2_7_33,13,7,68,X,33,455,8.66,0,30,11,35
FDC2_7_34,13,7,68,X,34,435,8.66,0,30,11,37
FDC2_7_35,13,7,68,X,35,415,8.66,0,30,11,39
FDC2_7_36,13,7,68,X,36,395,8.66,0,30,11,41
FDC2_7_37,13,7,68,X,37,375,8.66,0,30,11,43
FDC2_7_38,13,7,68,X,38,355,8.66,0,30,11,45
FDC2_7_39,13,7,68,X,39,335,8.66,0,30,11,47
FDC2_7_40,13,7,68,X,40,315,8.66,0,30,11,49
FDC2_7_41,13,7,68,X,41,295,8.66,0,30,11,51
FDC2_7_42,13,7,68,X,42,275,8.66,0,30,11,53
FDC2_7_43,13,7,68,X,43,255,8.66,0,30,11,55
FDC2_7_44,13,7,68,X,44,235,8.66,0,30,11,57
FDC2_7_45,13,7,68,X,45,215,8.66,0,30,11,59
FDC2_7_46,13,7,68,X,46,195,8.66,0,30,11,61
FDC2_7_47,13,7,68,X,47,175,8.66,0,30,11,63
FDC2_7_48,13,7,68,X,48,155,8.66,0,30,12,1
FDC2_7_49,13,7,68,X,49,135,8.66,0,30,12,3
FDC2_7_50,13,7,68,X,50,115,8.66,0,30,12,5
FDC2_7_51,13,7,68,X,51,95,8.66,0,30,12,7
FDC2_7_52,13,7,68,X,52,75,8.66,0,30,12,9
FDC2_7_53,13,7,68,X,53,55,8.66,0,30,12,11
FDC2_7_54,13,7,68,X,54,35,8.66,0,30,12,13
FDC2_7_55,13,7,68,X,55,15,8.66,0,30,12,15
FDC2_7_56,13,7,68,X,56,-5,8.66,0,30,12,17
FDC2_7_57,13,7,68,X,57,-25,8.66,0,30,12,19
FDC2_7_58,13,7,68,X,58,-45,8.66,0,30,12,21
FDC2_7_59,13,7,68,X,59,-65,8.66,0,30,12,23
FDC2_7_60,13,7,68,X,60,-85,8.66,0,30,12,25
FDC2_7_61,13,7,68,X,61,-105,8.66,0,30,12,27
FDC2_7_62,13,7,68,X,62,-125,8.66,0,30,12,29
FDC2_7_63,13,7,68,X,63,-145,8.66,0,30,12,31
FDC2_7_64,13,7,68,X,64,-165,8.66,0,30,12,33
FDC2_7_65,13,7,68,X,65,-185,8.66,0,30,12,35
FDC2_7_66,13,7,68,X,66,-205,8.66,0,30,12,37
FDC2_7_67,13,7,68,X,67,-225,8.66,0,30,12,39
FDC2_7_68,13,7,68,X,68,-245,8.66,0,30,12,41
FDC2_7_69,13,7,68,X,69,-265,8.66,0,30,12,43
FDC2_7_70,13,7,68,X,70,-285,8.66,0,30,12,45
FDC2_7_71,13,7,68,X,71,-305,8.66,0,30,12,47
FDC2_7_72,13,7,68,X,72,-325,8.66,0,30,12,49
FDC2_7_73,13,7,68,X,73,-345,8.66,0,30,12,51
FDC2_7_74,13,7,68,X,74,-365,8.66,0,30,12,53
FDC2_7_75,13,7,68,X,75,-385,8.66,0,30,12,55
FDC2_7_76,13,7,68,X,76,-405,8.66,0,30,12,57
FDC2_7_77,13,7,68,X,77,-425,8.66,0,30,12,59
FDC2_7_78,13,7,68,X,78,-445,8.66,0,30,12,61
FDC2_7_79,13,7,68,X,79,-465,8.66,0,30,12,63
FDC2_7_80,13,7,68,X,80,-485,8.66,0,30,13,1
FDC2_7_81,13,7,68,X,81,-505,8.66,0,30,13,3
FDC2_7_82,13,7,68,X,82,-525,8.66,0,30,13,5
FDC2_7_83,13,7,68,X,83,-545,8.66,0,30,13,7
FDC2_7_84,13,7,68,X,84,-565,8.66,0,30,13,9
FDC2_7_85,13,7,68,X,85,-585,8.66,0,30,13,11
FDC2_7_86,13,7,68,X,86,-605,8.66,0,30,13,13
FDC2_7_87,13,7,68,X,87,-625,8.66,0,30,13,15
FDC2_7_88,13,7,68,X,88,-645,8.66,0,30,13,17
FDC2_7_89,13,7,68,X,89,-665,8.66,0,30,13,19
FDC2_7_90,13,7,68,X,90,-685,8.66,0,30,13,21
FDC2_7_91,13,7,68,X,91,-705,8.66,0,30,13,23
FDC2_7_92,13,7,68,X,92,-725,8.66,0,30,13,25
FDC2_7_93,13,7,68,X,93,-745,8.66,0,30,13,27
FDC2_7_94,13,7,68,X,94,-765,8.66,0,30,13,29
FDC2_7_95,13,7,68,X,95,-785,8.66,0,30,13,31
FDC2_7_96,13,7,68,X,96,-805,8.66,0,30,13,33
FDC2_7_97,13,7,68,X,97,-825,8.66,0,30,13,35
FDC2_7_98,13,7,68,X,98,-845,8.66,0,30,13,37
FDC2_7_99,13,7,68,X,99,-865,8.66,0,30,13,39
FDC2_7_100,13,7,68,X,100,-885,8.66,0,30,13,41
FDC2_7_101,13,7,68,X,101,-905,8.66,0,30,13,43
FDC2_7_102,13,7,68,X,102,-925,8.66,0,30,13,45
FDC2_7_103,13,7,68,X,103,-945,8.66,0,30,13,47
FDC2_7_104,13,7,68,X,104,-965,8.66,0,30,13,49
FDC2_7_105,13,7,68,X,105,-985,8.66,0,30,13,51
FDC2_7_106,13,7,68,X,106,-1005,8.66,0,30,13,53
FDC2_7_107,13,7,68,X,107,-1025,8.66,0,30,13,55
FDC2_7_108,13,7,68,X,108,-1045,8.66,0,30,13,57
FDC2_7_109,13,7,68,X,109,-1065,8.66,0,30,13,59
FDC2_7_110,13,7,68,X,110,-1085,8.66,0,30,13,61
FDC2_7_111,13,7,68,X,111,-1105,8.66,0,30,13,63
FDC2_8_0,13,8,69,V,0,1105,91.34,0,30,14,0
FDC2_8_1,13,8,69,V,1,1085,91.34,0,30,14,2
FDC2_8_2,13,8,69,V,2,1065,91.34,0,30,14,4
FDC2_8_3,13,8,69,V,3,1045,91.34,0,30,14,6
FDC2_8_4,13,8,69,V,4,1025,91.34,0,30,14,8
FDC2_8_5,13,8,69,V,5,1005,91.34,0,30,14,10
FDC2_8_6,13,8,69,V,6,985,91.34,0,30,14,12
FDC2_8_7,13,8,69,V,7,965,91.34,0,30,14,14
FDC2_8_8,13,8,69,V,8,945,91.34,0,30,14,16
FDC2_8_9,13,8,69,V,9,925,91.34,0,30,14,18
FDC2_8_10,13,8,69,V,10,905,91.34,0,30,14,20
FDC2_8_11,13,8,69,V,11,885,91.34,0,30,14,22
FDC2_8_12,13,8,69,V,12,865,91.34,0,30,14,24
FDC2_8_13,13,8,69,V,13,845,91.34,0,30,14,26
FDC2_8_14,13,8,69,V,14,825,91.34,0,30,14,28
FDC2_8_15,13,8,69,V,15,805,91.34,0,30,14,30
FDC2_8_16,13,8,69,V,16,785,91.34,0,30,14,32
FDC2_8_17,13,8,69,V,17,765,91.34,0,30,14,34
FDC2_8_18,13,8,69,V,18,745,91.34,0,30,14,36
FDC2_8_19,13,8,69,V,19,725,91.34,0,30,14,38
FDC2_8_20,13,8,69,V,20,705,91.34,0,30,14,40
FDC2_8_21,13,8,69,V,21,685,91.34,0,30,14,42
FDC2_8_22,13,8,69,V,22,665,91.34,0,30,14,44
FDC2_8_23,13,8,69,V,23,645,91.34,0,30,14,46
FDC2_8_24,13,8,69,V,24,625,91.34,0,30,14,48
FDC2_8_25,13,8,69,V,25,605,91.34,0,30,14,50
FDC2_8_26,13,8,69,V,26,585,91.34,0,30,14,52
FDC2_8_27,13,8,69,V,27,565,91.34,0,30,14,54
FDC2_8_28,13,8,69,V,28,545,91.34,0,30,14,56
FDC2_8_29,13,8,69,V,29,525,91.34,0,30,14,58
FDC2_8_30,13,8,69,V,30,505,91.34,0,30,14,60
FDC2_8_31,13,8,69,V,31,485,91.34,0,30,14,62
FDC2_8_32,13,8,69,V,32,465,91.34,0,30,15,0
FDC2_8_33,13,8,69,V,33,445,91.34,0,30,15,2
FDC2_8_34,13,8,69,V,34,425,91.34,0,30,15,4
FDC2_8_35,13,8,69,V,35,405,91.34,0,30,15,6
FDC2_8_36,13,8,69,V,36,385,91.34,0,30,15,8
FDC2_8_37,13,8,69,V,37,365,91.34,0,30,15,10
FDC2_8_38,13,8,69,V,38,345,91.34,0,30,15,12
FDC2_8_39,13,8,69,V,39,325,91.34,0,30,15,14
FDC2_8_40,13,8,69,V,40,305,91.34,0,30,15,16
FDC2_8_41,13,8,69,V,41,285,91.34,0,30,15,18
FDC2_8_42,13,8,69,V,42,265,91.34,0,30,15,20
FDC2_8_43,13,8,69,V,43,245,91.34,0,30,15,22
FDC2_8_44,13,8,69,V,44,225,91.34,0,30,15,24
FDC2_8_45,13,8,69,V,45,205,91.34,0,30,15,26
FDC2_8_46,13,8,69,V,46,185,91.34,0,30,15,28
FDC2_8_47,13,8,69,V,47,165,91.34,0,30,15,30
FDC2_8_48,13,8,69,V,48,145,91.34,0,30,15,32
FDC2_8_49,13,8,69,V,49,125,91.34,0,30,15,34
FDC2_8_50,13,8,69,V,50,105,91.34,0,30,15,36
FDC2_8_51,13,8,69,V,51,85,91.34,0,30,15,38
FDC2_8_52,13,8,69,V,52,65,91.34,0,30,15,40
FDC2_8_53,13,8,69,V,53,45,91.34,0,30,15,42
FDC2_8_54,13,8,69,V,54,25,91.34,0,30,15,44
FDC2_8_55,13,8,69,V,55,5,91.34,0,30,15,46
FDC2_8_56,13,8,69,V,56,-15,91.34,0,30,15,48
FDC2_8_57,13,8,69,V,57,-35,91.34,0,30,15,50
FDC2_8_58,13,8,69,V,58,-55,91.34,0,30,15,52
FDC2_8_59,13,8,69,V,59,-75,91.34,0,30,15,54
FDC2_8_60,13,8,69,V,60,-95,91.34,0,30,15,56
FDC2_8_61,13,8,69,V,61,-115,91.34,0,30,15,58
FDC2_8_62,13,8,69,V,62,-135,91.34,0,30,15,60
FDC2_8_63,13,8,69,V,63,-155,91.34,0,30,15,62
FDC2_8_64,13,8,69,V,64,-175,91.34,0,30,16,0
FDC2_8_65,13,8,69,V,65,-195,91.34,0,30,16,2
FDC2_8_66,13,8,69,V,66,-215,91.34,0,30,16,4
FDC2_8_67,13,8,69,V,67,-235,91.34,0,30,16,6
FDC2_8_68,13,8,69,V,68,-255,91.34,0,30,16,8
FDC2_8_69,13,8,69,V,69,-275,91.34,0,30,16,10
FDC2_8_70,13,8,69,V,70,-295,91.34,0,30,16,12
FDC2_8_71,13,8,69,V,71,-315,91.34,0,30,16,14
FDC2_8_72,13,8,69,V,72,-335,91.34,0,30,16,16
FDC2_8_73,13,8,69,V,73,-355,91.34,0,30,16,18
FDC2_8_74,13,8,69,V,74,-375,91.34,0,30,16,20
FDC2_8_75,13,8,69,V,75,-395,91.34,0,30,16,22
FDC2_8_76,13,8,69,V,76,-415,91.34,0,30,16,24
FDC2_8_77,13,8,69,V,77,-435,91.34,0,30,16,26
FDC2_8_78,13,8,69,V,78,-455,91.34,0,30,16,28
FDC2_8_79,13,8,69,V,79,-475,91.34,0,30,16,30
FDC2_8_80,13,8,69,V,80,-495,91.34,0,30,16,32
FDC2_8_81,13,8,69,V,81,-515,91.34,0,30,16,34
FDC2_8_82,13,8,69,V,82,-535,91.34,0,30,16,36
FDC2_8_83,13,8,69,V,83,-555,91.34,0,30,16,38
FDC2_8_84,13,8,69,V,84,-575,91.34,0,30,16,40
FDC2_8_85,13,8,69,V,85,-595,91.34,0,30,16,42
FDC2_8_86,13,8,69,V,86,-615,91.34,0,30,16,44
FDC2_8_87,13,8,69,V,87,-635,91.34,0,30,16,46
FDC2_8_88,13,8,69,V,88,-655,91.34,0,30,16,48
FDC2_8_89,13,8,69,V,89,-675,91.34,0,30,16,50
FDC2_8_90,13,8,69,V,90,-695,91.34,0,30,16,52
FDC2_8_91,13,8,69,V,91,-715,91.34,0,30,16,54
FDC2_8_92,13,8,69,V,92,-735,91.34,0,30,16,56
FDC2_8_93,13,8,69,V,93,-755,91.34,0,30,16,58
FDC2_8_94,13,8,69,V,94,-775,91.34,0,30,16,60
FDC2_8_95,13,8,69,V,95,-795,91.34,0,30,16,62
FDC2_8_96,13,8,69,V,96,-815,91.34,0,30,17,0
FDC2_8_97,13,8,69,V,97,-835,91.34,0,30,17,2
FDC2_8_98,13,8,69,V,98,-855,91.34,0,30,17,4
FDC2_8_99,13,8,69,V,99,-875,91.34,0,30,17,6
FDC2_8_100,13,8,69,V,100,-895,91.34,0,30,17,8
FDC2_8_101,13,8,69,V,101,-915,91.34,0,30,17,10
FDC2_8_102,13,8,69,V,102,-935,91.34,0,30,17,12
FDC2_8_103,13,8,69,V,103,-955,91.34,0,30,17,14
FDC2_8_104,13,8,69,V,104,-975,91.34,0,30,17,16
FDC2_8_105,13,8,69,V,105,-995,91.34,0,30,17,18
FDC2_8_106,13,8,69,V,106,-1015,91.34,0,30,17,20
FDC2_8_107,13,8,69,V,107,-1035,91.34,0,30,17,22
FDC2_8_108,13,8,69,V,108,-1055,91.34,0,30,17,24
FDC2_8_109,13,8,69,V,109,-1075,91.34,0,30,17,26
FDC2_8_110,13,8,69,V,110,-1095,91.34,0,30,17,28
FDC2_8_111,13,8,69,V,111,-1115,91.34,0,30,17,30
FDC2_9_0,13,9,70,V,0,1115,108.66,0,30,14,1
FDC2_9_1,13,9,70,V,1,1095,108.66,0,30,14,3
FDC2_9_2,13,9,70,V,2,1075,108.66,0,30,14,5
FDC2_9_3,13,9,70,V,3,1055,108.66,0,30,14,7
FDC2_9_4,13,9,70,V,4,1035,108.66,0,30,14,9
FDC2_9_5,13,9,70,V,5,1015,108.66,0,30,14,11
FDC2_9_6,13,9,70,V,6,995,108.66,0,30,14,13
FDC2_9_7,13,9,70,V,7,975,108.66,0,30,14,15
FDC2_9_8,13,9,70,V,8,955,108.66,0,30,14,17
FDC2_9_9,13,9,70,V,9,935,108.66,0,30,14,19
FDC2_9_10,13,9,70,V,10,915,108.66,0,30,14,21
FDC2_9_11,13,9,70,V,11,895,108.66,0,30,14,23
FDC2_9_12,13,9,70,V,12,875,108.66,0,30,14,25
FDC2_9_13,13,9,70,V,13,855,108.66,0,30,14,27
FDC2_9_14,13,9,70,V,14,835,108.66,0,30,14,29
FDC2_9_15,13,9,70,V,15,815,108.66,0,30,14,31
FDC2_9_16,13,9,70,V,16,795,108.66,0,30,14,33
FDC2_9_17,13,9,70,V,17,775,108.66,0,30,14,35
FDC2_9_18,13,9,70,V,18,755,108.66,0,30,14,37
FDC2_9_19,13,9,70,V,19,735,108.66,0,30,14,39
FDC2_9_20,13,9,70,V,20,715,108.66,0,30,14,41
FDC2_9_21,13,9,70,V,21,695,108.66,0,30,14,43
FDC2_9_22,13,9,70,V,22,675,108.66,0,30,14,45
FDC2_9_23,13,9,70,V,23,655,108.66,0,30,14,47
FDC2_9_24,13,9,70,V,24,635,108.66,0,30,14,49
FDC2_9_25,13,9,70,V,25,615,108.66,0,30,14,51
FDC2_9_26,13,9,70,V,26,595,108.66,0,30,14,53
FDC2_9_27,13,9,70,V,27,575,108.66,0,30,14,55
FDC2_9_28,13,9,70,V,28,555,108.66,0,30,14,57
FDC2_9_29,13,9,70,V,29,535,108.66,0,30,14,59
FDC2_9_30,13,9,70,V,30,515,108.66,0,30,14,61
FDC2_9_31,13,9,70,V,31,495,108.66,0,30,14,63
FDC2_9_32,13,9,70,V,32,475,108.66,0,30,15,1
FDC2_9_33,13,9,70,V,33,455,108.66,0,30,15,3
FDC2_9_34,13,9,70,V,34,435,108.66,0,30,15,5
FDC2_9_35,13,9,70,V,35,415,108.66,0,30,15,7
FDC2_9_36,13,9,70,V,36,395,108.66,0,30,15,9
FDC2_9_37,13,9,70,V,37,375,108.66,0,30,15,11
FDC2_9_38,13,9,70,V,38,355,108.66,0,30,15,13
FDC2_9_39,13,9,70,V,39,335,108.66,0,30,15,15
FDC2_9_40,13,9,70,V,40,315,108.66,0,30,15,17
FDC2_9_41,13,9,70,V,41,295,108.66,0,30,15,19
FDC2_9_42,13,9,70,V,42,275,108.66,0,30,15,21
FDC2_9_43,13,9,70,V,43,255,108.66,0,30,15,23
FDC2_9_44,13,9,70,V,44,235,108.66,0,30,15,25
FDC2_9_45,13,9,70,V,45,215,108.66,0,30,15,27
FDC2_9_46,13,9,70,V,46,195,108.66,0,30,15,29
FDC2_9_47,13,9,70,V,47,175,108.66,0,30,15,31
FDC2_9_48,13,9,70,V,48,155,108.66,0,30,15,33
FDC2_9_49,13,9,70,V,49,135,108.66,0,30,15,35
FDC2_9_50,13,9,70,V,50,115,108.66,0,30,15,37
FDC2_9_51,13,9,70,V,51,95,108.66,0,30,15,39
FDC2_9_52,13,9,70,V,52,75,108.66,0,30,15,41
FDC2_9_53,13,9,70,V,53,55,108.66,0,30,15,43
FDC2_9_54,13,9,70,V,54,35,108.66,0,30,15,45
FDC2_9_55,13,9,70,V,55,15,108.66,0,30,15,47
FDC2_9_56,13,9,70,V,56,-5,108.66,0,30,15,49
FDC2_9_57,13,9,70,V,57,-25,108.66,0,30,15,51
FDC2_9_58,13,9,70,V,58,-45,108.66,0,30,15,53
FDC2_9_59,13,9,70,V,59,-65,108.66,0,30,15,55
FDC2_9_60,13,9,70,V,60,-85,108.66,0,30,15,57
FDC2_9_61,13,9,70,V,61,-105,108.66,0,30,15,59
FDC2_9_62,13,9,70,V,62,-125,108.66,0,30,15,61
FDC2_9_63,13,9,70,V,63,-145,108.66,0,30,15,63
FDC2_9_64,13,9,70,V,64,-165,108.66,0,30,16,1
FDC2_9_65,13,9,70,V,65,-185,108.66,0,30,16,3
FDC2_9_66,13,9,70,V,66,-205,108.66,0,30,16,5
FDC2_9_67,13,9,70,V,67,-225,108.66,0,30,16,7
FDC2_9_68,13,9,70,V,68,-245,108.66,0,30,16,9
FDC2_9_69,13,9,70,V,69,-265,108.66,0,30,16,11
FDC2_9_70,13,9,70,V,70,-285,108.66,0,30,16,13
FDC2_9_71,13,9,70,V,71,-305,108.66,0,30,16,15
FDC2_9_72,13,9,70,V,72,-325,108.66,0,30,16,17
FDC2_9_73,13,9,70,V,73,-345,108.66,0,30,16,19
FDC2_9_74,13,9,70,V,74,-365,108.66,0,30,16,21
FDC2_9_75,13,9,70,V,75,-385,108.66,0,30,16,23
FDC2_9_76,13,9,70,V,76,-405,108.66,0,30,16,25
FDC2_9_77,13,9,70,V,77,-425,108.66,0,30,16,27
FDC2_9_78,13,9,70,V,78,-445,108.66,0,30,16,29
FDC2_9_79,13,9,70,V,79,-465,108.66,0,30,16,31
FDC2_9_80,13,9,70,V,80,-485,108.66,0,30,16,33
FDC2_9_81,13,9,70,V,81,-505,108.66,0,30,16,35
FDC2_9_82,13,9,70,V,82,-525,108.66,0,30,16,37
FDC2_9_83,13,9,70,V,83,-545,108.66,0,30,16,39
FDC2_9_84,13,9,70,V,84,-565,108.66,0,30,16,41
FDC2_9_85,13,9,70,V,85,-585,108.66,0,30,16,43
FDC2_9_86,13,9,70,V,86,-605,108.66,0,30,16,45
FDC2_9_87,13,9,70,V,87,-625,108.66,0,30,16,47
FDC2_9_88,13,9,70,V,88,-645,108.66,0,30,16,49
FDC2_9_89,13,9,70,V,89,-665,108.66,0,30,16,51
FDC2_9_90,13,9,70,V,90,-685,108.66,0,30,16,53
FDC2_9_91,13,9,70,V,91,-705,108.66,0,30,16,55
FDC2_9_92,13,9,70,V,92,-725,108.66,0,30,16,57
FDC2_9_93,13,9,70,V,93,-745,108.66,0,30,16,59
FDC2_9_94,13,9,70,V,94,-765,108.66,0,30,16,61
FDC2_9_95,13,9,70,V,95,-785,108.66,0,30,16,63
FDC2_9_96,13,9,70,V,96,-805,108.66,0,30,17,1
FDC2_9_97,13,9,70,V,97,-825,108.66,0,30,17,3
FDC2_9_98,13,9,70,V,98,-845,108.66,0,30,17,5
FDC2_9_99,13,9,70,V,99,-865,108.66,0,30,17,7
FDC2_9_100,13,9,70,V,100,-885,108.66,0,30,17,9
FDC2_9_101,13,9,70,V,101,-905,108.66,0,30,17,11
FDC2_9_102,13,9,70,V,102,-925,108.66,0,30,17,13
FDC2_9_103,13,9,70,V,103,-945,108.66,0,30,17,15
FDC2_9_104,13,9,70,V,104,-965,108.66,0,30,17,17
FDC2_9_105,13,9,70,V,105,-985,108.66,0,30,17,19
FDC2_9_106,13,9,70,V,106,-1005,108.66,0,30,17,21
FDC2_9_107,13,9,70,V,107,-1025,108.66,0,30,17,23
FDC2_9_108,13,9,70,V,108,-1045,108.66,0,30,17,25
FDC2_9_109,13,9,70,V,109,-1065,108.66,0,30,17,27
FDC2_9_110,13,9,70,V,110,-1085,108.66,0,30,17,29
FDC2_9_111,13,9,70,V,111,-1105,108.66,0,30,17,31
FDC2_10_0,13,10,71,U,0,1105,191.34,0,30,17,32
FDC2_10_1,13,10,71,U,1,1085,191.34,0,30,17,34
FDC2_10_2,13,10,71,U,2,1065,191.34,0,30,17,36
FDC2_10_3,13,10,71,U,3,1045,191.34,0,30,17,38
FDC2_10_4,13,10,71,U,4,1025,191.34,0,30,17,40
FDC2_10_5,13,10,71,U,5,1005,191.34,0,30,17,42
FDC2_10_6,13,10,71,U,6,985,191.34,0,30,17,44
FDC2_10_7,13,10,71,U,7,965,191.34,0,30,17,46
FDC2_10_8,13,10,71,U,8,945,191.34,0,30,17,48
FDC2_10_9,13,10,71,U,9,925,191.34,0,30,17,50
FDC2_10_10,13,10,71,U,10,905,191.34,0,30,17,52
FDC2_10_11,13,10,71,U,11,885,191.34,0,30,17,54
FDC2_10_12,13,10,71,U,12,865,191.34,0,30,17,56
FDC2_10_13,13,10,71,U,13,845,191.34,0,30,17,58
FDC2_10_14,13,10,71,U,14,825,191.34,0,30,17,60
FDC2_10_15,13,10,71,U,15,805,191.34,0,30,17,62
FDC2_10_16,13,10,71,U,16,785,191.34,0,30,18,0
FDC2_10_17,13,10,71,U,17,765,191.34,0,30,18,2
FDC2_10_18,13,10,71,U,18,745,191.34,0,30,18,4
FDC2_10_19,13,10,71,U,19,725,191.34,0,30,18,6
FDC2_10_20,13,10,71,U,20,705,191.34,0,30,18,8
FDC2_10_21,13,10,71,U,21,685,191.34,0,30,18,10
FDC2_10_22,13,10,71,U,22,665,191.34,0,30,18,12
FDC2_10_23,13,10,71,U,23,645,191.34,0,30,18,14
FDC2_10_24,13,10,71,U,24,625,191.34,0,30,18,16
FDC2_10_25,13,10,71,U,25,605,191.34,0,30,18,18
FDC2_10_26,13,10,71,U,26,585,191.34,0,30,18,20
FDC2_10_27,13,10,71,U,27,565,191.34,0,30,18,22
FDC2_10_28,13,10,71,U,28,545,191.34,0,30,18,24
FDC2_10_29,13,10,71,U,29,525,191.34,0,30,18,26
FDC2_10_30,13,10,71,U,30,505,191.34,0,30,18,28
FDC2_10_31,13,10,71,U,31,485,191.34,0,30,18,30
FDC2_10_32,13,10,71,U,32,465,191.34,0,30,18,32
FDC2_10_33,13,10,71,U,33,445,191.34,0,30,18,34
FDC2_10_34,13,10,71,U,34,425,191.34,0,30,18,36
FDC2_10_35,13,10,71,U,35,405,191.34,0,30,18,38
FDC2_10_36,13,10,71,U,36,385,191.34,0,30,18,40
FDC2_10_37,13,10,71,U,37,365,191.34,0,30,18,42
FDC2_10_38,13,10,71,U,38,345,191.34,0,30,18,44
FDC2_10_39,13,10,71,U,39,325,191.34,0,30,18,46
FDC2_10_40,13,10,71,U,40,305,191.34,0,30,18,48
FDC2_10_41,13,10,71,U,41,285,191.34,0,30,18,50
FDC2_10_42,13,10,71,U,42,265,191.34,0,30,18,52
FDC2_10_43,13,10,71,U,43,245,191.34,0,30,18,54
FDC2_10_44,13,10,71,U,44,225,191.34,0,30,18,56
FDC2_10_45,13,10,71,U,45,205,191.34,0,30,18,58
FDC2_10_46,13,10,71,U,46,185,191.34,0,30,18,60
FDC2_10_47,13,10,71,U,47,165,191.34,0,30,18,62
FDC2_10_48,13,10,71,U,48,145,191.34,0,30,19,0
FDC2_10_49,13,10,71,U,49,125,191.34,0,30,19,2
FDC2_10_50,13,10,71,U,50,105,191.34,0,30,19,4
FDC2_10_51,13,10,71,U,51,85,191.34,0,30,19,6
FDC2_10_52,13,10,71,U,52,65,191.34,0,30,19,8
FDC2_10_53,13,10,71,U,53,45,191.34,0,30,19,10
FDC2_10_54,13,10,71,U,54,25,191.34,0,30,19,12
FDC2_10_55,13,10,71,U,55,5,191.34,0,30,19,14
FDC2_10_56,13,10,71,U,56,-15,191.34,0,30,19,16
FDC2_10_57,13,10,71,U,57,-35,191.34,0,30,19,18
FDC2_10_58,13,10,71,U,58,-55,191.34,0,30,19,20
FDC2_10_59,13,10,71,U,59,-75,191.34,0,30,19,22
FDC2_10_60,13,10,71,U,60,-95,191.34,0,30,19,24
FDC2_10_61,13,10,71,U,61,-115,191.34,0,30,19,26
FDC2_10_62,13,10,71,U,62,-135,191.34,0,30,19,28
FDC2_10_63,13,10,71,U,63,-155,191.34,0,30,19,30
FDC2_10_64,13,10,71,U,64,-175,191.34,0,30,19,32
FDC2_10_65,13,10,71,U,65,-195,191.34,0,30,19,34
FDC2_10_66,13,10,71,U,66,-215,191.34,0,30,19,36
FDC2_10_67,13,10,71,U,67,-235,191.34,0,30,19,38
FDC2_10_68,13,10,71,U,68,-255,191.34,0,30,19,40
FDC2_10_69,13,10,71,U,69,-275,191.34,0,30,19,42
FDC2_10_70,13,10,71,U,70,-295,191.34,0,30,19,44
FDC2_10_71,13,10,71,U,71,-315,191.34,0,30,19,46
FDC2_10_72,13,10,71,U,72,-335,191.34,0,30,19,48
FDC2_10_73,13,10,71,U,73,-355,191.34,0,30,19,50
FDC2_10_74,13,10,71,U,74,-375,191.34,0,30,19,52
FDC2_10_75,13,10,71,U,75,-395,191.34,0,30,19,54
FDC2_10_76,13,10,71,U,76,-415,191.34,0,30,19,56
FDC2_10_77,13,10,71,U,77,-435,191.34,0,30,19,58
FDC2_10_78,13,10,71,U,78,-455,191.34,0,30,19,60
FDC2_10_79,13,10,71,U,79,-475,191.34,0,30,19,62
FDC2_10_80,13,10,71,U,80,-495,191.34,0,30,20,0
FDC2_10_81,13,10,71,U,81,-515,191.34,0,30,20,2
FDC2_10_82,13,10,71,U,82,-535,191.34,0,30,20,4
FDC2_10_83,13,10,71,U,83,-555,191.34,0,30,20,6
FDC2_10_84,13,10,71,U,84,-575,191.34,0,30,20,8
FDC2_10_85,13,10,71,U,85,-595,191.34,0,30,20,10
FDC2_10_86,13,10,71,U,86,-615,191.34,0,30,20,12
FDC2_10_87,13,10,71,U,87,-635,191.34,0,30,20,14
FDC2_10_88,13,10,71,U,88,-655,191.34,0,30,20,16
FDC2_10_89,13,10,71,U,89,-675,191.34,0,30,20,18
FDC2_10_90,13,10,71,U,90,-695,191.34,0,30,20,20
FDC2_10_91,13,10,71,U,91,-715,191.34,0,30,20,22
FDC2_10_92,13,10,71,U,92,-735,191.34,0,30,20,24
FDC2_10_93,13,10,71,U,93,-755,191.34,0,30,20,26
FDC2_10_94,13,10,71,U,94,-775,191.34,0,30,20,28
FDC2_10_95,13,10,71,U,95,-795,191.34,0,30,20,30
FDC2_10_96,13,10,71,U,96,-815,191.34,0,30,20,32
FDC2_10_97,13,10,71,U,97,-835,191.34,0,30,20,34
FDC2_10_98,13,10,71,U,98,-855,191.34,0,30,20,36
FDC2_10_99,13,10,71,U,99,-875,191.34,0,30,20,38
