NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
307,13,2,1,-116.74,0,1196.3,0.0648606,0,40.79,0.0463692133,251.846,0.0653684,0,39.7,0.0433812503,131.598,7.57656,4.47022,0,15,6,25,6,16,6,26,6,0
308,13,2,1,-104.5,0,1196.3,0.0643999,0,40.7,0.0463945267,249.378,0.0657642,0,41,0.0455099159,181.562,7.61209,-6.2764,0,15,7,25,7,16,7,26,7,0
309,13,2,1,-92.26,0,1196.3,0.0640529,0,46.063,0.0451992382,218.649,0.0659358,0,40,0.0481167119,123.111,7.60772,26.6508,0,15,8,25,8,16,8,26,8,0
310,13,2,1,-80.02,0,1196.3,0.0646161,0,40.763,0.0431559671,234.229,0.065725,0,40.7,0.0433192353,175.949,7.56824,-2.0127,0,15,9,25,9,16,9,26,9,0
311,13,2,1,-67.78,0,1196.3,0.0646829,0,40.973,0.0458700166,293.887,0.0652745,0,40,0.0466593463,164.96,7.57325,0.13,0,15,10,25,10,16,10,26,10,0
312,13,2,1,-55.54,0,1196.3,0.0651483,0,41,0.0407641373,285.424,0.0662881,0,40,0.0430615004,193.412,7.51375,9.37551,0,15,11,25,11,16,11,26,11,0
313,13,2,1,-43.3,0,1196.3,0.0648419,0,41.063,0.0455461899,297.461,0.0654633,0,41,0.0445586466,131.783,7.6227,4.45267,0,15,12,25,12,16,12,26,12,0
314,13,2,1,-31.06,0,1196.3,0.0660406,0,41,0.0449251098,316.747,0.0656895,0,40,0.0431221593,235.336,7.61945,20.797,0,15,13,25,13,16,13,26,13,0
315,13,2,1,-18.82,0,1196.3,0.0644161,0,42.09,0.0461610899,355.216,0.0655995,0,40,0.0460949864,174.241,7.5603,2.45924,0,15,14,25,14,16,14,26,14,0
316,13,2,1,-6.58,0,1196.3,0.0655731,0,39.673,0.0417776676,236.047,0.0659991,0,40.7,0.0472106381,55.2081,7.59302,5.53194,0,15,16,25,16,16,16,26,16,0
317,13,2,1,5.66,0,1196.3,0.0666322,0,41.063,0.0442560775,214.062,0.0669065,0,41,0.0448519661,30.8967,7.66687,-25.5022,0,15,17,25,17,16,17,26,17,0
318,13,2,1,17.9,0,1196.3,0.0648269,0,40.7,0.0450057157,261.255,0.0654151,0,40,0.0441117439,65.1942,7.58772,-13.2255,0,15,18,25,18,16,18,26,18,0
319,13,2,1,30.14,0,1196.3,0.0654843,0,40.2,0.0454768015,190.864,0.0656471,0,41,0.0459702481,72.7693,7.55018,24.644,0,15,19,25,19,16,19,26,19,0
320,13,2,1,42.38,0,1196.3,0.0658544,0,40.973,0.0458408589,167.011,0.0660497,0,40,0.0466709604,135.581,7.61538,-25.8786,0,15,20,25,20,16,20,26,20,0
321,13,2,1,54.62,0,1196.3,0.0663034,0,40,0.0449898548,167.58,0.0657845,0,40.09,0.044842379,180.448,7.62424,-5.9738,0,15,21,25,21,16,21,26,21,0
322,13,2,1,66.86,0,1196.3,0.0661461,0,40.763,0.0451276435,273.885,0.0651893,0,40,0.0437042562,165.256,7.60096,-5.5579,0,15,22,25,22,16,22,26,22,0
323,13,2,1,79.1,0,1196.3,0.0659182,0,40,0.0474641487,266.495,0.0652787,0,40,0.0453662874,120.623,7.60579,-3.2023,0,15,23,25,23,16,23,26,23,0
324,13,2,1,91.34,0,1196.3,0.0661126,0,40,0.0459060242,184.887,0.0658808,0,39.1,0.0452269034,137.816,7.60619,-9.9066,0,15,24,25,24,16,24,26,24,0
